header,title,titleUrl,description,time,products,details,activityControls,timestamp,date,query,is_edu_search
YouTube,Watched 6 sec horizontal  1,https://www.youtube.com/watch?v=YRGSXlwRX-U,Watched at 08:29,2025-03-19T02:59:13.566Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:59:13.566000+00:00,2025-03-19,Watched 6 sec horizontal  1,0
YouTube,Watched McSaver + Coke Zero @ Just ₹149!,https://www.youtube.com/watch?v=XRzmM1J-jjc,Watched at 08:29,2025-03-19T02:59:08.406Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:59:08.406000+00:00,2025-03-19,Watched McSaver + Coke Zero @ Just ₹149!,0
YouTube,Watched Coca-Cola Halftime!,https://www.youtube.com/watch?v=y4Um3w-SeNw,"Watched at 08:28
Watched at 07:45",2025-03-19T02:58:56.030Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:58:56.030000+00:00,2025-03-19,Watched Coca-Cola Halftime!,0
YouTube,Watched BRU COLD COFFEE Ad (20 SEC),https://www.youtube.com/watch?v=BN4cyTU3H9k,Watched at 08:28,2025-03-19T02:58:49.630Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:58:49.630000+00:00,2025-03-19,Watched BRU COLD COFFEE Ad (20 SEC),0
YouTube,Watched OS | THRIFTING FILM HD 20sec v2,https://www.youtube.com/watch?v=SzUHAbFC2pI,Watched at 08:28,2025-03-19T02:58:45.468Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:58:45.468000+00:00,2025-03-19,Watched OS | THRIFTING FILM HD 20sec v2,0
YouTube,Watched India's Biggest Travel Sale | Domestic Flights starting ₹999 | Premium Hotels starting ₹2499,https://www.youtube.com/watch?v=UzxiJw3g0WY,"Watched at 08:28
Watched at 07:45",2025-03-19T02:58:41.136Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:58:41.136000+00:00,2025-03-19,Watched India's Biggest Travel Sale | Domestic Flights starting ₹999 | Premium Hotels starting ₹2499,0
YouTube,Searched for ramaiah institute of technology bangalore,https://www.youtube.com/results?search_query=ramaiah+institute+of+technology+bangalore,,2025-03-19T02:51:15.722Z,['YouTube'],,['YouTube search history'],2025-03-19 02:51:15.722000+00:00,2025-03-19,ramaiah institute of technology bangalore,0
YouTube,Watched Data Science Internship Program | Why You Need a Data Science Internship |  Edureka,https://www.youtube.com/watch?v=tLuhqBfcixs,Watched at 08:20,2025-03-19T02:50:31.895Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:50:31.895000+00:00,2025-03-19,Watched Data Science Internship Program | Why You Need a Data Science Internship |  Edureka,1
YouTube,Watched An Exciting Career That Requires No Programming Skills,https://www.youtube.com/watch?v=20dHXpzx83U,Watched at 08:10,2025-03-19T02:40:35.439Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:40:35.439000+00:00,2025-03-19,Watched An Exciting Career That Requires No Programming Skills,0
YouTube,Watched NP Immediate Joiner | Saurav | Massive Salary Hike Workshop,https://www.youtube.com/watch?v=OQxJOHwA1jc,Watched at 07:59,2025-03-19T02:29:03.740Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:29:03.740000+00:00,2025-03-19,Watched NP Immediate Joiner | Saurav | Massive Salary Hike Workshop,0
YouTube,Watched vivo V50 DVC ZEISS Multifocal 16X9,https://www.youtube.com/watch?v=SyFf06EMO_w,Watched at 07:45,2025-03-19T02:15:43.875Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:43.875000+00:00,2025-03-19,Watched vivo V50 DVC ZEISS Multifocal 16X9,0
YouTube,Watched Biozyme Performance Whey – Review by Frank Medrano | USA Patented for 50% Higher Protein Absorption,https://www.youtube.com/watch?v=CPsMgCCTDo8,Watched at 07:45,2025-03-19T02:15:40.889Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:40.889000+00:00,2025-03-19,Watched Biozyme Performance Whey – Review by Frank Medrano | USA Patented for 50% Higher Protein Absorption,0
YouTube,Watched Pedigree Dry & Gravy - Give Your Dog the Nutrition They Deserve,https://www.youtube.com/watch?v=odKUJ-rtkP4,Watched at 07:45,2025-03-19T02:15:37.776Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:37.776000+00:00,2025-03-19,Watched Pedigree Dry & Gravy - Give Your Dog the Nutrition They Deserve,0
YouTube,Watched Hellmann's Real Mayonnaise - Extra Creamy | Picnic | Tamil - 15s,https://www.youtube.com/watch?v=pq_nl_JmYvc,Watched at 07:45,2025-03-19T02:15:34.183Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:34.183000+00:00,2025-03-19,Watched Hellmann's Real Mayonnaise - Extra Creamy | Picnic | Tamil - 15s,0
YouTube,Watched Start your career at the world's #8 university for graduate employability,https://www.youtube.com/watch?v=SqvOJWS7qfA,Watched at 07:45,2025-03-19T02:15:30.892Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:30.892000+00:00,2025-03-19,Watched Start your career at the world's #8 university for graduate employability,0
YouTube,Watched OS | AI Film 4k,https://www.youtube.com/watch?v=wh2rqywCBV0,Watched at 07:45,2025-03-19T02:15:20.706Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:20.706000+00:00,2025-03-19,Watched OS | AI Film 4k,0
YouTube,Watched Munch Nuts Max | Crunchy Nuts in every bite | Tamil,https://www.youtube.com/watch?v=QtCSjNHmHnU,Watched at 07:45,2025-03-19T02:15:12.626Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-19 02:15:12.626000+00:00,2025-03-19,Watched Munch Nuts Max | Crunchy Nuts in every bite | Tamil,0
YouTube,Searched for python with harry,https://www.youtube.com/results?search_query=python+with+harry,,2025-03-18T15:28:30.394Z,['YouTube'],,['YouTube search history'],2025-03-18 15:28:30.394000+00:00,2025-03-18,python with harry,1
YouTube,Searched for tech with tim,https://www.youtube.com/results?search_query=tech+with+tim,,2025-03-18T15:27:58.421Z,['YouTube'],,['YouTube search history'],2025-03-18 15:27:58.421000+00:00,2025-03-18,tech with tim,0
YouTube,Searched for move aside im the final boss full movie,https://www.youtube.com/results?search_query=move+aside+im+the+final+boss+full+movie,,2025-03-18T11:51:09.838Z,['YouTube'],,['YouTube search history'],2025-03-18 11:51:09.838000+00:00,2025-03-18,move aside im the final boss full movie,0
YouTube,Searched for moham kundu njan,https://www.youtube.com/results?search_query=moham+kundu+njan,,2025-03-18T07:31:50.797Z,['YouTube'],,['YouTube search history'],2025-03-18 07:31:50.797000+00:00,2025-03-18,moham kundu njan,0
YouTube,Searched for pgcet 2025 msc in data science,https://www.youtube.com/results?search_query=pgcet+2025+msc+in+data+science,,2025-03-18T06:29:59.877Z,['YouTube'],,['YouTube search history'],2025-03-18 06:29:59.877000+00:00,2025-03-18,pgcet 2025 msc in data science,1
YouTube,Searched for pgcet 2025 which book should i refer,https://www.youtube.com/results?search_query=pgcet+2025+which+book+should+i+refer,,2025-03-18T06:28:49.301Z,['YouTube'],,['YouTube search history'],2025-03-18 06:28:49.301000+00:00,2025-03-18,pgcet 2025 which book should i refer,0
YouTube,Searched for how to prepare for pgcet mca 2025,https://www.youtube.com/results?search_query=how+to+prepare+for+pgcet+mca+2025,,2025-03-18T06:26:32.324Z,['YouTube'],,['YouTube search history'],2025-03-18 06:26:32.324000+00:00,2025-03-18,how to prepare for pgcet mca 2025,0
YouTube,Watched MIT World Peace University| 40 Years of Academic Excellence,https://www.youtube.com/watch?v=6tbemaACUKA,Watched at 11:41,2025-03-18T06:11:25.157Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 06:11:25.157000+00:00,2025-03-18,Watched MIT World Peace University| 40 Years of Academic Excellence,1
YouTube,Searched for how to prepare for pgcet mca,https://www.youtube.com/results?search_query=how+to+prepare+for+pgcet+mca,,2025-03-18T05:57:08.831Z,['YouTube'],,['YouTube search history'],2025-03-18 05:57:08.831000+00:00,2025-03-18,how to prepare for pgcet mca,0
YouTube,Searched for rit bangalore for mca,https://www.youtube.com/results?search_query=rit+bangalore+for+mca,,2025-03-18T05:49:49.533Z,['YouTube'],,['YouTube search history'],2025-03-18 05:49:49.533000+00:00,2025-03-18,rit bangalore for mca,0
YouTube,Searched for rit bangalore,https://www.youtube.com/results?search_query=rit+bangalore,,2025-03-18T05:49:30.971Z,['YouTube'],,['YouTube search history'],2025-03-18 05:49:30.971000+00:00,2025-03-18,rit bangalore,0
YouTube,Searched for who work to work with flask and connect authentication using streamlit,https://www.youtube.com/results?search_query=who+work+to+work+with+flask+and+connect+authentication+using+streamlit,,2025-03-18T05:22:45.531Z,['YouTube'],,['YouTube search history'],2025-03-18 05:22:45.531000+00:00,2025-03-18,who work to work with flask and connect authentication using streamlit,0
YouTube,Searched for who work to work with flask and connect authentication,https://www.youtube.com/results?search_query=who+work+to+work+with+flask+and+connect+authentication,,2025-03-18T05:22:35.071Z,['YouTube'],,['YouTube search history'],2025-03-18 05:22:35.071000+00:00,2025-03-18,who work to work with flask and connect authentication,0
YouTube,Searched for how to use flask with streamlit,https://www.youtube.com/results?search_query=how+to+use+flask+with+streamlit,,2025-03-18T04:03:07.788Z,['YouTube'],,['YouTube search history'],2025-03-18 04:03:07.788000+00:00,2025-03-18,how to use flask with streamlit,0
YouTube,Searched for how to use deta gui for database,https://www.youtube.com/results?search_query=how+to+use+deta+gui+for+database,,2025-03-18T04:00:34.064Z,['YouTube'],,['YouTube search history'],2025-03-18 04:00:34.064000+00:00,2025-03-18,how to use deta gui for database,1
YouTube,Searched for how to use deta gui in streamlit,https://www.youtube.com/results?search_query=how+to+use+deta+gui+in+streamlit,,2025-03-18T04:00:03.424Z,['YouTube'],,['YouTube search history'],2025-03-18 04:00:03.424000+00:00,2025-03-18,how to use deta gui in streamlit,0
YouTube,Searched for how to make registration for userlogin using streamlit and flask,https://www.youtube.com/results?search_query=how+to+make+registration+for+userlogin+using+streamlit+and+flask,,2025-03-18T03:56:11.020Z,['YouTube'],,['YouTube search history'],2025-03-18 03:56:11.020000+00:00,2025-03-18,how to make registration for userlogin using streamlit and flask,0
YouTube,Watched GITAM Deemed to be University,https://www.youtube.com/watch?v=jijgseKuulw,Watched at 09:12,2025-03-18T03:42:24.736Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 03:42:24.736000+00:00,2025-03-18,Watched GITAM Deemed to be University,0
YouTube,Watched Replit: Make an app for that,https://www.youtube.com/watch?v=AE1w-6eJHh0,Watched at 09:05,2025-03-18T03:35:37.928Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 03:35:37.928000+00:00,2025-03-18,Watched Replit: Make an app for that,0
YouTube,Searched for power bi crash course for data analyst,https://www.youtube.com/results?search_query=power+bi+crash+course+for+data+analyst,,2025-03-18T02:13:08.141Z,['YouTube'],,['YouTube search history'],2025-03-18 02:13:08.141000+00:00,2025-03-18,power bi crash course for data analyst,1
YouTube,Watched You Got This | adidas and Indian Cricket Team,https://www.youtube.com/watch?v=hQi5uEf4wP8,Watched at 07:33,2025-03-18T02:03:43.213Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 02:03:43.213000+00:00,2025-03-18,Watched You Got This | adidas and Indian Cricket Team,0
YouTube,Watched Break-la only KitKat break-thaan! (Tamil) (20 sec),https://www.youtube.com/watch?v=y3DUefDf4Ao,Watched at 07:33,2025-03-18T02:03:23.151Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 02:03:23.151000+00:00,2025-03-18,Watched Break-la only KitKat break-thaan! (Tamil) (20 sec),0
YouTube,Watched Amazon Prime - Truly Too Much | Kannada,https://www.youtube.com/watch?v=MGTStWBr4Y4,Watched at 07:27,2025-03-18T01:57:26.578Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 01:57:26.578000+00:00,2025-03-18,Watched Amazon Prime - Truly Too Much | Kannada,0
YouTube,Watched https://www.youtube.com/watch?v=CZAHlKr0n6c,https://www.youtube.com/watch?v=CZAHlKr0n6c,Watched at 07:27,2025-03-18T01:57:22.696Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-18 01:57:22.696000+00:00,2025-03-18,Watched https://www.youtube.com/watch?v=CZAHlKr0n6c,0
YouTube,Searched for applying ice on scalp benefits,https://www.youtube.com/results?search_query=applying+ice+on+scalp+benefits,,2025-03-18T01:54:11.076Z,['YouTube'],,['YouTube search history'],2025-03-18 01:54:11.076000+00:00,2025-03-18,applying ice on scalp benefits,0
YouTube,Searched for applying ice on face benefits,https://www.youtube.com/results?search_query=applying+ice+on+face+benefits,,2025-03-18T01:54:03.116Z,['YouTube'],,['YouTube search history'],2025-03-18 01:54:03.116000+00:00,2025-03-18,applying ice on face benefits,0
YouTube,Watched IPL18 M&S STR 25 THE 22MAR25 ENG HD YT NA VER,https://www.youtube.com/watch?v=NbaGM5Ga8fE,Watched at 08:16,2025-03-17T02:46:04.750Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:46:04.750000+00:00,2025-03-17,Watched IPL18 M&S STR 25 THE 22MAR25 ENG HD YT NA VER,0
YouTube,Watched 정동원_흥! | 수트댄스 | Suit Dance | Performance | JEONG DONG WON | Heung! | 4K,https://www.youtube.com/watch?v=mQ7lsHrNmCk,Watched at 08:12,2025-03-17T02:42:23.081Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:42:23.081000+00:00,2025-03-17,Watched 정동원_흥! | 수트댄스 | Suit Dance | Performance | JEONG DONG WON | Heung! | 4K,0
YouTube,Watched Admissions Open for M.Tech at SIT Pune,https://www.youtube.com/watch?v=QAd4H_T0CMQ,"Watched at 08:11
Watched at 07:44",2025-03-17T02:41:27.458Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:41:27.458000+00:00,2025-03-17,Watched Admissions Open for M.Tech at SIT Pune,0
YouTube,Watched GITAM Deemed to be University,https://www.youtube.com/watch?v=jijgseKuulw,Watched at 08:07,2025-03-17T02:37:26.367Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:37:26.367000+00:00,2025-03-17,Watched GITAM Deemed to be University,0
YouTube,Watched MIT World Peace University| 40 Years of Academic Excellence,https://www.youtube.com/watch?v=6tbemaACUKA,"Watched at 08:05
Watched at 07:32",2025-03-17T02:35:35.402Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:35:35.402000+00:00,2025-03-17,Watched MIT World Peace University| 40 Years of Academic Excellence,1
YouTube,Watched க்ளெனீகிள்ஸ் மருத்துவமனைகள் – நல்லவர்கள் உங்களை நன்றாக உணர வைக்கிறார்கள்,https://www.youtube.com/watch?v=xoktGPvpvig,Watched at 07:59,2025-03-17T02:29:35.239Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:29:35.239000+00:00,2025-03-17,Watched க்ளெனீகிள்ஸ் மருத்துவமனைகள் – நல்லவர்கள் உங்களை நன்றாக உணர வைக்கிறார்கள்,0
YouTube,Watched OS | THRIFTING FILM HD 20sec v2,https://www.youtube.com/watch?v=SzUHAbFC2pI,"Watched at 07:59
Watched at 07:19",2025-03-17T02:29:15.251Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:29:15.251000+00:00,2025-03-17,Watched OS | THRIFTING FILM HD 20sec v2,0
YouTube,Watched Dip Strip - KFC Boneless Range 😋 | Taste the epic | Tamil,https://www.youtube.com/watch?v=gXvHOW207dE,Watched at 07:54,2025-03-17T02:24:02.155Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:24:02.155000+00:00,2025-03-17,Watched Dip Strip - KFC Boneless Range 😋 | Taste the epic | Tamil,0
YouTube,Watched Grab Your UK Scholarship! Jan 2025 Seats Are Limited—Connect with IDP India | IDP India,https://www.youtube.com/watch?v=3ThMch20Xl0,Watched at 07:53,2025-03-17T02:23:21.242Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:23:21.242000+00:00,2025-03-17,Watched Grab Your UK Scholarship! Jan 2025 Seats Are Limited—Connect with IDP India | IDP India,0
YouTube,Watched An Exciting Career That Requires No Programming Skills,https://www.youtube.com/watch?v=20dHXpzx83U,Watched at 07:45,2025-03-17T02:15:45.664Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:15:45.664000+00:00,2025-03-17,Watched An Exciting Career That Requires No Programming Skills,0
YouTube,Watched GITAM Deemed to be University,https://www.youtube.com/watch?v=bY7wSSTUekM,Watched at 07:40,2025-03-17T02:10:54.188Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:10:54.188000+00:00,2025-03-17,Watched GITAM Deemed to be University,0
YouTube,Watched IITB EPGP,https://www.youtube.com/watch?v=tui1xQFfeCU,Watched at 07:39,2025-03-17T02:09:54.422Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 02:09:54.422000+00:00,2025-03-17,Watched IITB EPGP,0
YouTube,Watched Unlock Your Future: Top UK Summer Programs for Working Professionals in 2025,https://www.youtube.com/watch?v=PF0TbXr32hE,Watched at 07:25,2025-03-17T01:55:04.358Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 01:55:04.358000+00:00,2025-03-17,Watched Unlock Your Future: Top UK Summer Programs for Working Professionals in 2025,0
YouTube,"Watched Biozyme Iso-Zero - Review by Frank Medrano USA | Isolate Whey, Asia’s 1st Informed Protein Certified",https://www.youtube.com/watch?v=v5r3hvIU_Yg,Watched at 07:19,2025-03-17T01:49:40.349Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 01:49:40.349000+00:00,2025-03-17,"Watched Biozyme Iso-Zero - Review by Frank Medrano USA | Isolate Whey, Asia’s 1st Informed Protein Certified",0
YouTube,Watched You Got This | adidas and Indian Cricket Team,https://www.youtube.com/watch?v=hQi5uEf4wP8,Watched at 07:19,2025-03-17T01:49:31.906Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-17 01:49:31.906000+00:00,2025-03-17,Watched You Got This | adidas and Indian Cricket Team,0
YouTube,Searched for cow opening chess,https://www.youtube.com/results?search_query=cow+opening+chess,,2025-03-16T16:35:09.155Z,['YouTube'],,['YouTube search history'],2025-03-16 16:35:09.155000+00:00,2025-03-16,cow opening chess,0
YouTube,Watched Pedigree Dry & Gravy - Give Your Dog the Nutrition They Deserve,https://www.youtube.com/watch?v=odKUJ-rtkP4,Watched at 12:47,2025-03-16T07:17:22.256Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-16 07:17:22.256000+00:00,2025-03-16,Watched Pedigree Dry & Gravy - Give Your Dog the Nutrition They Deserve,0
YouTube,Watched VITEEE 2025 | B. Tech. Admissions | Last Date to Apply : 7th April 2025,https://www.youtube.com/watch?v=aRQVEbQ0N6U,Watched at 12:47,2025-03-16T07:17:18.286Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-16 07:17:18.286000+00:00,2025-03-16,Watched VITEEE 2025 | B. Tech. Admissions | Last Date to Apply : 7th April 2025,0
YouTube,Watched Chennai Auto Thematic ATL 6 HD 2,https://www.youtube.com/watch?v=NAPgNENIwUw,Watched at 12:47,2025-03-16T07:17:13.584Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-16 07:17:13.584000+00:00,2025-03-16,Watched Chennai Auto Thematic ATL 6 HD 2,0
YouTube,Watched BRU COLD COFFEE Ad (20 SEC),https://www.youtube.com/watch?v=BN4cyTU3H9k,Watched at 12:47,2025-03-16T07:17:08.587Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-16 07:17:08.587000+00:00,2025-03-16,Watched BRU COLD COFFEE Ad (20 SEC),0
YouTube,Watched YT NonSkip 1K+SURF EXCEL MATIC COACH 15S TAM HD 3 1080p,https://www.youtube.com/watch?v=4Wi-49XZ6xI,Watched at 12:47,2025-03-16T07:17:03.721Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-16 07:17:03.721000+00:00,2025-03-16,Watched YT NonSkip 1K+SURF EXCEL MATIC COACH 15S TAM HD 3 1080p,1
YouTube,Watched Coca-Cola Halftime!,https://www.youtube.com/watch?v=y4Um3w-SeNw,Watched at 12:46,2025-03-16T07:16:57.872Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-16 07:16:57.872000+00:00,2025-03-16,Watched Coca-Cola Halftime!,0
YouTube,Watched MIT World Peace University| 40 Years of Academic Excellence,https://www.youtube.com/watch?v=6tbemaACUKA,Watched at 19:45,2025-03-15T14:15:13.509Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-15 14:15:13.509000+00:00,2025-03-15,Watched MIT World Peace University| 40 Years of Academic Excellence,1
YouTube,Watched Replit: Make an app for that,https://www.youtube.com/watch?v=4zd9hzngFwY,Watched at 19:35,2025-03-15T14:05:57.303Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-15 14:05:57.303000+00:00,2025-03-15,Watched Replit: Make an app for that,0
YouTube,Watched Get Started on Google Cloud for Free,https://www.youtube.com/watch?v=RFO0c7_wYJg,Watched at 19:30,2025-03-15T14:00:27.414Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-15 14:00:27.414000+00:00,2025-03-15,Watched Get Started on Google Cloud for Free,0
YouTube,Watched New Cornetto Strawberry Vanilla: Unwrap the OG!,https://www.youtube.com/watch?v=1IIb84XnZtY,"Watched at 19:24
Watched at 14:44",2025-03-15T13:54:50.571Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-15 13:54:50.571000+00:00,2025-03-15,Watched New Cornetto Strawberry Vanilla: Unwrap the OG!,0
YouTube,Searched for how to bring topics during conversation,https://www.youtube.com/results?search_query=how+to+bring+topics+during+conversation,,2025-03-15T13:54:45.655Z,['YouTube'],,['YouTube search history'],2025-03-15 13:54:45.655000+00:00,2025-03-15,how to bring topics during conversation,0
YouTube,Searched for how to change the way of speaking,https://www.youtube.com/results?search_query=how+to+change+the+way+of+speaking,,2025-03-15T11:28:14.207Z,['YouTube'],,['YouTube search history'],2025-03-15 11:28:14.207000+00:00,2025-03-15,how to change the way of speaking,0
YouTube,Searched for menstrual_tracker using django system,https://www.youtube.com/results?search_query=menstrual_tracker+using+django+system,,2025-03-15T11:27:54.114Z,['YouTube'],,['YouTube search history'],2025-03-15 11:27:54.114000+00:00,2025-03-15,menstrual_tracker using django system,0
YouTube,Watched FFC 23,https://www.youtube.com/watch?v=98pzPMgVv3k,Watched at 15:01,2025-03-15T09:31:22.398Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-15 09:31:22.398000+00:00,2025-03-15,Watched FFC 23,0
YouTube,Searched for creating a dashboard using streamlit and duckdb,https://www.youtube.com/results?search_query=creating+a+dashboard+using+streamlit+and+duckdb,,2025-03-11T14:45:37.841Z,['YouTube'],,['YouTube search history'],2025-03-11 14:45:37.841000+00:00,2025-03-11,creating a dashboard using streamlit and duckdb,0
YouTube,Searched for pune colleges msc in data science.,https://www.youtube.com/results?search_query=pune+colleges+msc+in+data+science.,,2025-03-11T11:21:23.129Z,['YouTube'],,['YouTube search history'],2025-03-11 11:21:23.129000+00:00,2025-03-11,pune colleges msc in data science.,1
YouTube,Searched for increasing flexibility in data manipulation,https://www.youtube.com/results?search_query=increasing+flexibility+in+data+manipulation,,2025-03-10T15:33:52.371Z,['YouTube'],,['YouTube search history'],2025-03-10 15:33:52.371000+00:00,2025-03-10,increasing flexibility in data manipulation,1
YouTube,Watched You Got This | adidas and Indian Cricket Team,https://www.youtube.com/watch?v=-9F5zqEUwXU,Watched at 08:30,2025-03-10T03:00:27.728Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-10 03:00:27.728000+00:00,2025-03-10,Watched You Got This | adidas and Indian Cricket Team,0
YouTube,Searched for streamlit dashboard,https://www.youtube.com/results?search_query=streamlit+dashboard,,2025-03-10T03:00:22.745Z,['YouTube'],,['YouTube search history'],2025-03-10 03:00:22.745000+00:00,2025-03-10,streamlit dashboard,0
YouTube,"Watched Maa ke Gehno se Videsh Padhne Mat Jao | For Study Abroad Loans, Come to GyanDhan",https://www.youtube.com/watch?v=nOUuwR6YFBw,Watched at 08:23,2025-03-10T02:53:44.151Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-10 02:53:44.151000+00:00,2025-03-10,"Watched Maa ke Gehno se Videsh Padhne Mat Jao | For Study Abroad Loans, Come to GyanDhan",0
YouTube,Watched Biozyme Performance Whey – Review by Frank Medrano | USA Patented for 50% Higher Protein Absorption,https://www.youtube.com/watch?v=CPsMgCCTDo8,Watched at 08:23,2025-03-10T02:53:40.471Z,['YouTube'],[{'name': 'From Google Ads'}],"['Web & App Activity', 'YouTube watch history', 'YouTube search history']",2025-03-10 02:53:40.471000+00:00,2025-03-10,Watched Biozyme Performance Whey – Review by Frank Medrano | USA Patented for 50% Higher Protein Absorption,0
